SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs.host	num_seqs.microbiome	num_seqs.total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1	X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1	SUM	SuM2
HumanM60-2-3	Kneaddata	Human	Multiple	50%	60G	95997814	95999344	191997158	95997794	50482	6	95947318	5.71	234.3210333	32.75	2540.093167	0.99947441	0.999999937	0.999737036	0.999737105	0.890852767718755	0	0.493675182941755	0.493675182941755	0.999218298508587	0.996309781017425	0.999999828532123	0.998842888320174	5.87257392998057	1.99806118682876
HumanM60-2-4	Kneaddata	Human	Multiple	50%	60G	95997814	95999116	191996930	95997794	25290	6	95972510	5.71	234.3210333	32.75	2758.885117	0.999736626	0.999999937	0.999868247	0.999868264	0.890852767718755	0	0.449940370376296	0.449940370376296	0.99961510232463	0.998150825292877	0.999999828532123	0.999425689899295	5.78792495452027	1.99904079222393
HumanM60-2-5	Kneaddata	Human	Multiple	50%	60G	95997808	95998942	191996750	95997796	32412	4	95965388	5.71	234.3210333	32.75	2612.633567	0.999662481	0.999999958	0.999831163	0.999831191	0.890852767718755	0	0.479174920032523	0.479174920032523	0.999502954160877	0.997630245969711	0.999999885688082	0.999260956995394	5.84559665059786	1.99876391115627
HumanM10-2-1	Kneaddata	Human	Multiple	50%	10G	19999546	19999756	39999302	19999544	45036	0	19954508	5.71	234.3210333	6.28	279.1020667	0.997753208	1	0.998874074	0.998875341	0.890852767718755	0	0.945629754322424	0.945629754322424	0.996608558359518	0.984225052820073	1	0.995013662571043	6.75795955011423	1.99162222093056
HumanM10-2-2	Kneaddata	Human	Multiple	50%	10G	19999544	19999844	39999388	19999544	5406	0	19994138	5.71	234.3210333	6.28	290.7569667	0.999729767	1	0.999864847	0.999864865	0.890852767718755	0	0.943300030276502	0.943300030276502	0.999604820160981	0.998102667580589	1	0.999410586531876	6.7745709025452	1.99901540669286
HumanM10-2-3	Kneaddata	Human	Multiple	50%	10G	19999546	19999868	39999414	19999544	10608	0	19988936	5.71	234.3210333	6.28	288.7704667	0.999469869	1	0.999734794	0.999734864	0.890852767718755	0	0.943697116207503	0.943697116207503	0.999211518328911	0.996277898210675	1	0.998832930495405	6.77256934716875	1.99804444882432
HumanM10-2-4	Kneaddata	Human	Multiple	50%	10G	19999550	19999866	39999416	19999542	5322	2	19994222	5.71	234.3210333	6.28	307.6431	0.999733965	0.9999999	0.999866897	0.999866915	0.890852767718755	0	0.939924623298179	0.939924623298179	0.999611019700828	0.99813214215067	0.999999727828767	0.99941969565315	6.76786459964853	1.99903071535398
HumanM10-2-5	Kneaddata	Human	Multiple	50%	10G	19999544	19999790	39999334	19999544	6766	0	19992778	5.71	234.3210333	6.28	290.4989167	0.999661807	1	0.999830846	0.999830875	0.890852767718755	0	0.943351612468545	0.943351612468545	0.999501995500326	0.99762551374955	1	0.999259552857676	6.7739430547634	1.998761548358
HumanM30-1-1	Kneaddata	Human	Multiple	90%	30G	86398020	9600586	95998606	86398020	21746	0	9578034	5.71	234.3210333	15.07	2226.170133	0.999748368	1	0.999773474	0.999874168	0.890852767718755	0	0.55642596080159	0.55642596080159	0.999328493061247	0.998233267027486	1	0.999451924168565	6.00071837357923	1.99878041722981
HumanM30-1-2	Kneaddata	Human	Multiple	90%	30G	86398020	9600894	95998914	86398020	2520	0	9597260	5.71	234.3210333	15.09	2159.392817	0.999970834	1	0.999973749	0.999985417	0.890852767718755	0	0.569774227951658	0.569774227951658	0.999934157862657	0.999795222651029	1	0.999946256184482	6.03007686032024	1.99988041404714
HumanM30-1-3	Kneaddata	Human	Multiple	90%	30G	86398022	9601044	95999066	86398014	5058	6	9594722	5.71	234.3210333	15.09	2098.083083	0.99994146	0.999999931	0.999947249	0.999970695	0.890852767718755	0	0.582029567898709	0.582029567898709	0.999854017469511	0.99958898491364	0.999999812201849	0.999880839363313	6.05423555746448	1.99973485683282
HumanM30-1-4	Kneaddata	Human	Multiple	90%	30G	86398026	9600902	95998928	86398014	2556	6	9597224	5.71	234.3210333	15.07	2193.627067	0.999970417	0.999999931	0.999973312	0.999985173	0.890852767718755	0	0.562931067099218	0.562931067099218	0.999932836302212	0.999792294853096	0.999999812201849	0.999945171976877	6.01638501725122	1.99987800827909
HumanM30-1-5	Kneaddata	Human	Multiple	90%	30G	86398020	9600722	95998742	86398018	3270	2	9596510	5.71	234.3210333	15.09	1867.6549	0.999962153	0.999999977	0.999965916	0.999981065	0.890852767718755	0	0.628090373121681	0.628090373121681	0.999910469572109	0.999734272497891	0.999999937400616	0.999926918186538	6.14660511161927	1.99983738775865
HumanM60-1-1	Kneaddata	Human	Multiple	90%	60G	172796042	19201166	191997208	172796040	43272	0	19156288	5.71	234.3210333	30.25	5009.799783	0.99974964	1	0.99977462	0.999874804	0.890852767718755	0	0	0	0.999331958755229	0.998242197864348	1	0.999454750217897	4.88788167455623	1.99878670897313
HumanM60-1-2	Kneaddata	Human	Multiple	90%	60G	169342352	19201768	188544120	169342352	5192	0	19194368	5.71	234.3210333	29.75	4450.0714	0.999969341	1	0.999972462	0.99998467	0.890852767718755	0	0.111885359210301	0.111885359210301	0.9999302657613	0.999784740151474	1	0.99994293690956	5.11428142896169	1.99987320267086
HumanM60-1-3	Kneaddata	Human	Multiple	90%	60G	172796042	19202072	191998114	172796030	10142	10	19189418	5.71	234.3210333	30.25	4441.987767	0.99994131	0.999999942	0.999947124	0.999970625	0.890852767718755	0	0.113501214702713	0.113501214702713	0.999853639448788	0.999587931748916	0.999999842140685	0.999880528320147	5.11717713878272	1.99973416776894
HumanM60-1-4	Kneaddata	Human	Multiple	90%	60G	172796046	19201838	191997884	172796030	5132	10	19194428	5.71	234.3210333	30.26	4833.843467	0.999970301	0.999999942	0.999973218	0.999985121	0.890852767718755	0	0.0351723018144344	0.0351723018144344	0.999932552030629	0.999791480405708	0.999999842140685	0.99994494091624	4.96086618684089	1.99987749294687
HumanM60-1-5	Kneaddata	Human	Multiple	90%	60G	166662502	19201374	185863876	166662498	6464	4	19193096	5.71	234.3210333	29.39	4472.335233	0.999961217	0.999999976	0.9999652	0.999980596	0.890852767718755	0	0.107434991803074	0.107434991803074	0.999908304269412	0.999727700750012	0.999999934678904	0.99992483419733	5.10528352522056	1.99983313846674
HumanM10-1-1	Kneaddata	Human	Multiple	90%	10G	35999172	4000264	39999436	35999172	9232	0	3990676	5.71	234.3210333	6.35	493.1198	0.999743615	1	0.999769195	0.999871791	0.890852767718755	0	0.902849270618339	0.902849270618339	0.999315552655878	0.998199895747926	1	0.999441362031361	6.6935081193906	1.99875691468724
HumanM10-1-2	Kneaddata	Human	Multiple	90%	10G	35999172	4000378	39999550	35999172	1074	0	3998834	5.71	234.3210333	6.35	509.4890167	0.999970167	1	0.999973149	0.999985083	0.890852767718755	0	0.899577191256106	0.899577191256106	0.99993234336319	0.999790539578555	1	0.999944772064236	6.68967480523695	1.99987711542743
HumanM10-1-3	Kneaddata	Human	Multiple	90%	10G	35999174	4000440	39999614	35999172	2148	0	3997760	5.71	234.3210333	6.35	501.6064833	0.999940336	1	0.999946299	0.999970167	0.890852767718755	0	0.901152848499391	0.901152848499391	0.999851144512021	0.999581093199307	1	0.99987849320915	6.69246919563801	1.99972963772117
HumanM10-1-4	Kneaddata	Human	Multiple	90%	10G	35999176	4000430	39999606	35999170	1074	2	3998834	5.71	234.3210333	6.35	532.02485	0.999970167	0.999999944	0.999973099	0.999985055	0.890852767718755	0	0.895072453100145	0.895072453100145	0.999932192154901	0.999790539578555	0.999999847584109	0.99994464764697	6.68066490088358	1.99987683980187
HumanM10-1-5	Kneaddata	Human	Multiple	90%	10G	35999172	4000296	39999468	35999172	1374	0	3998534	5.71	234.3210333	6.34	514.7919667	0.999961834	1	0.999965649	0.999980917	0.890852767718755	0	0.898517172712032	0.898517172712032	0.999909662119846	0.999732032767578	1	0.999926260552417	6.68745506858266	1.99983592267226
HumanS30-3-1	Kneaddata	Human	Single	10%	30G	9599780	86398058	95997838	9599780	23560	0	86374460	5.71	234.3210333	15.17	235.2262	0.997551786	1	0.999754578	0.998774393	0.890852767718755	0	0.954400199516004	0.954400199516004	0.999271348424685	0.982810849186236	1	0.99456510277866	6.77630046714034	1.99383645120334
HumanS30-3-2	Kneaddata	Human	Single	10%	30G	9599780	86398062	95997842	9599780	23874	0	86374146	5.71	234.3210333	15.17	238.9139167	0.997519237	1	0.999751307	0.998758078	0.890852767718755	0	0.953663053571334	0.953663053571334	0.999261456378421	0.982582319462185	1	0.994492607503739	6.77451525820577	1.99375406388216
HumanS30-3-3	Kneaddata	Human	Single	10%	30G	9599780	86398052	95997832	9599780	23628	0	86374392	5.71	234.3210333	15.17	231.0254833	0.997544737	1	0.999753869	0.998770859	0.890852767718755	0	0.955239890178824	0.955239890178824	0.999269204291147	0.982761357465297	1	0.994549399542278	6.77791250937512	1.99381860383342
HumanS30-3-4	Kneaddata	Human	Single	10%	30G	9599780	86398044	95997824	9599778	24142	2	86373878	5.71	234.3210333	15.17	238.1166667	0.997491459	0.999999792	0.999748494	0.99874405	0.890852767718755	0	0.953822417658165	0.953822417658165	0.999252949400085	0.982387287397462	0.999999433883835	0.994430274453381	6.77456754816985	1.99368322385347
HumanS30-3-5	Kneaddata	Human	Single	10%	30G	9599780	86398044	95997824	9599780	23652	0	86374368	5.71	234.3210333	15.17	230.8345667	0.997542249	1	0.999753619	0.998769612	0.890852767718755	0	0.955278052925289	0.955278052925289	0.999268448249703	0.982743888973072	1	0.994543858530459	6.77796506932257	1.99381230678016
HumanS60-3-1	Kneaddata	Human	Single	10%	60G	19199560	172796118	191995678	19199560	47080	0	172748960	5.71	234.3210333	30.27	464.2505333	0.997553859	1	0.999754786	0.998775432	0.890852767718755	0	0.908620012951532	0.908620012951532	0.999271977451167	0.982825403922724	1	0.99456971954793	6.68475989454364	1.9938416969991
HumanS60-3-2	Kneaddata	Human	Single	10%	60G	19199560	172796130	191995690	19199560	47596	0	172748444	5.71	234.3210333	30.27	460.2624833	0.997527115	1	0.999752098	0.998762027	0.890852767718755	0	0.909417193191718	0.909417193191718	0.999263848493552	0.982637631673499	1	0.994510154781745	6.68609878905099	1.9937740032753
HumanS60-3-3	Kneaddata	Human	Single	10%	60G	19199560	172796122	191995682	19199560	47138	0	172748902	5.71	234.3210333	30.27	456.2115167	0.997550853	1	0.999754484	0.998773925	0.890852767718755	0	0.910226949971891	0.910226949971891	0.999271064153101	0.982804298501651	1	0.994563023232925	6.68794505355021	1.99383408738603
HumanS60-3-4	Kneaddata	Human	Single	10%	60G	19199560	172796096	191995656	19199558	47702	2	172748338	5.71	234.3210333	30.27	465.4139	0.997521621	0.999999896	0.999751536	0.998759221	0.890852767718755	0	0.908387464978129	0.908387464978129	0.999262148912385	0.982599057760201	0.999999716941917	0.994497686394283	6.6839863076838	1.99375983530667
HumanS60-3-5	Kneaddata	Human	Single	10%	60G	19199560	172796102	191995662	19199560	47294	0	172748746	5.71	234.3210333	30.27	461.0307667	0.997542767	1	0.999753671	0.998769872	0.890852767718755	0	0.909263619303391	0.909263619303391	0.999268605506323	0.982747525901919	1	0.994545013833645	6.68594115156742	1.99381361933997
HumanS10-3-1	Kneaddata	Human	Single	10%	10G	3999908	35999182	39999090	3999908	9926	0	35989246	5.71	234.3210333	6.47	112.48465	0.997524586	1	0.999751844	0.998760759	0.890852767718755	0	0.978935282654318	0.978935282654318	0.999263080355444	0.98261987531625	1	0.994504520456976	6.82511080915606	1.99376760081242
HumanS10-3-2	Kneaddata	Human	Single	10%	10G	3999908	35999180	39999088	3999908	9868	0	35989304	5.71	234.3210333	6.47	114.9406667	0.997539015	1	0.999753294	0.998767991	0.890852767718755	0	0.978444343979325	0.978444343979325	0.999267465395824	0.982721182741618	1	0.994536655659442	6.82426675947429	1.99380412105527
HumanS10-3-3	Kneaddata	Human	Single	10%	10G	3999908	35999182	39999090	3999908	9882	0	35989290	5.71	234.3210333	6.47	111.2955	0.997535532	1	0.999752944	0.998766246	0.890852767718755	0	0.979172984509264	0.979172984509264	0.999266406937802	0.982696728256723	1	0.994528901797674	6.82569077372948	1.99379530873548
HumanS10-3-4	Kneaddata	Human	Single	10%	10G	3999908	35999180	39999088	3999906	10158	2	35989014	5.71	234.3210333	6.47	110.6388167	0.997466873	0.9999995	0.999745994	0.998731581	0.890852767718755	0	0.979304250403829	0.979304250403829	0.999245388985637	0.982214666678069	0.999998639143833	0.994374868778665	6.82529483211262	1.9936202577643
HumanS10-3-5	Kneaddata	Human	Single	10%	10G	3999908	35999178	39999086	3999908	9794	0	35989378	5.71	234.3210333	6.47	107.3741667	0.997557424	1	0.999755144	0.998777219	0.890852767718755	0	0.979956828598967	0.979956828598967	0.999273060102516	0.982850434137669	1	0.994577660035597	6.82746757919247	1.99385072013811
HumanS30-2-1	Kneaddata	Human	Single	50%	30G	47998900	47999100	95998000	47998900	13050	0	47985850	5.71	234.3210333	16.18	712.0519667	0.999728193	1	0.999864059	0.999864078	0.890852767718755	0	0.859086429822898	0.859086429822898	0.999602437118347	0.998091616372083	1	0.999407089518001	6.60612677037298	1.99900952663635
HumanS30-2-2	Kneaddata	Human	Single	50%	30G	47998900	47999084	95997984	47998900	13190	0	47985710	5.71	234.3210333	16.18	711.7667333	0.999725278	1	0.999862601	0.99986262	0.890852767718755	0	0.859143445765607	0.859143445765607	0.999598027884641	0.998071149870943	1	0.999400610933212	6.60620944793876	1.99899863881785
HumanS30-2-3	Kneaddata	Human	Single	50%	30G	47998900	47999088	95997988	47998896	13098	4	47985802	5.71	234.3210333	16.18	699.0075333	0.999727193	0.999999917	0.999863518	0.999863536	0.890852767718755	0	0.861693910810071	0.861693910810071	0.99960080104466	0.998084595273922	0.999999774097876	0.999404681155206	6.61133044091056	1.99900548219987
HumanS30-2-4	Kneaddata	Human	Single	50%	30G	47998900	47999064	95997964	47998896	13450	4	47985450	5.71	234.3210333	16.18	749.7923167	0.999719864	0.999999917	0.999859851	0.999859871	0.890852767718755	0	0.851542426794428	0.851542426794428	0.999589711428749	0.998033137645498	0.999999774097876	0.999388395823757	6.59094864030349	1.99897810725251
HumanS30-2-5	Kneaddata	Human	Single	50%	30G	47998900	47999082	95997982	47998900	13104	0	47985796	5.71	234.3210333	16.18	718.6415667	0.999727068	1	0.999863497	0.999863516	0.890852767718755	0	0.857769219930663	0.857769219930663	0.999600737537179	0.998083717636652	1	0.99940459228573	6.60348025503964	1.99900532982291
HumanS60-2-1	Kneaddata	Human	Single	50%	60G	95997800	95998178	191995978	95997800	26064	0	95971736	5.71	234.3210333	32.75	1404.900483	0.999728567	1	0.999864247	0.999864265	0.890852767718755	0	0.720591389230057	0.720591389230057	0.999603005661513	0.998094242262796	1	0.9994079204476	6.32914071455078	1.99901092610911
HumanS60-2-2	Kneaddata	Human	Single	50%	60G	95997800	95998178	191995978	95997800	26482	0	95971318	5.71	234.3210333	32.75	1390.942033	0.999724216	1	0.99986207	0.999862089	0.890852767718755	0	0.723381575041073	0.723381575041073	0.999596422052613	0.998063693464696	1	0.999398251448628	6.33467428476684	1.99899467350124
HumanS60-2-3	Kneaddata	Human	Single	50%	60G	95997800	95998172	191995972	95997794	26082	6	95971718	5.71	234.3210333	32.51	1452.802183	0.99972838	0.999999937	0.999864122	0.99986414	0.890852767718755	0	0.711016211207891	0.711016211207891	0.999602627640791	0.998092929317439	0.999999828532123	0.999407365013376	6.30998794063827	1.99900999265417
HumanS60-2-4	Kneaddata	Human	Single	50%	60G	95997800	95998124	191995924	95997794	26820	6	95970980	5.71	234.3210333	32.57	1528.9055	0.999720697	0.999999937	0.999860278	0.999860298	0.890852767718755	0	0.695803748845338	0.695803748845338	0.999591002747536	0.998038986220266	0.999999828532123	0.999390293187066	6.27948037609642	1.9989812959346
HumanS60-2-5	Kneaddata	Human	Single	50%	60G	95997800	95998158	191995958	95997796	26060	4	95971740	5.71	234.3210333	32.75	1522.5018	0.999728609	0.999999958	0.999864247	0.999864265	0.890852767718755	0	0.697083798770509	0.697083798770509	0.999603005661513	0.998094537148919	0.999999885688082	0.9994079204476	6.28212571420589	1.99901092610911
HumanS10-2-1	Kneaddata	Human	Single	50%	10G	19999544	19999624	39999168	19999544	5486	0	19994058	5.71	234.3210333	6.28	351.76375	0.999725769	1	0.999862847	0.999862866	0.890852767718755	0	0.93110524782291	0.93110524782291	0.999598771829423	0.99807459723014	1	0.999401704027765	6.7501383364519	1.99900047585719
HumanS10-2-2	Kneaddata	Human	Single	50%	10G	19999544	19999638	39999182	19999544	5500	0	19994044	5.71	234.3210333	6.28	348.7553833	0.999725069	1	0.999862497	0.999862516	0.890852767718755	0	0.931706596975622	0.931706596975622	0.9995977133714	0.998069682461428	1	0.999400148811937	6.75133350631476	1.99899786218334
HumanS10-2-3	Kneaddata	Human	Single	50%	10G	19999544	19999628	39999172	19999544	5388	0	19994156	5.71	234.3210333	6.28	329.3427167	0.999730666	1	0.999865297	0.999865315	0.890852767718755	0	0.935587038349936	0.935587038349936	0.999606181035582	0.998108979547836	1	0.999412586095082	6.75915459109713	1.99901876713066
HumanS10-2-4	Kneaddata	Human	Single	50%	10G	19999544	19999600	39999144	19999542	5560	2	19993984	5.71	234.3210333	6.28	345.19585	0.999722071	0.9999999	0.999860947	0.999860966	0.890852767718755	0	0.932418120053578	0.932418120053578	0.999593025914443	0.99804863320914	0.999999727828767	0.999393261427559	6.75272365620582	1.998986287342
HumanS10-2-5	Kneaddata	Human	Single	50%	10G	19999544	19999606	39999150	19999544	5432	0	19994112	5.71	234.3210333	6.28	330.4668167	0.999728468	1	0.999864197	0.999864215	0.890852767718755	0	0.935362339485079	0.935362339485079	0.999602854453224	0.998093547174078	1	0.999407698273911	6.75868154659012	1.99901055272713
HumanS30-1-1	Kneaddata	Human	Single	90%	30G	86398020	9600108	95998128	86398020	2654	0	9597126	5.71	234.3210333	15.09	1176.279017	0.999969283	1	0.999972354	0.999984641	0.890852767718755	0	0.766291045748272	0.766291045748272	0.999929939151395	0.999784332927781	1	0.999942808048819	6.42309193934329	1.99987274720021
HumanS30-1-2	Kneaddata	Human	Single	90%	30G	86398020	9600132	95998152	86398020	2588	0	9597192	5.71	234.3210333	15.09	1179.414917	0.999970047	1	0.999973041	0.999985023	0.890852767718755	0	0.76566420367879	0.76566420367879	0.999932016753286	0.999789697046776	1	0.999944505455808	6.4218473943322	1.99987652220909
HumanS30-1-3	Kneaddata	Human	Single	90%	30G	86398020	9600102	95998122	86398014	2588	6	9597192	5.71	234.3210333	15.1	1172.920833	0.999970047	0.999999931	0.999972979	0.999984988	0.890852767718755	0	0.76696232066401	0.76696232066401	0.999931829255007	0.999789697046776	0.999999812201849	0.999944349934226	6.42444309748463	1.99987617918923
